geometry,rank,transition_width,noise,seed,protocol,basis_type,field_error,port_error,param_error,condition_number,success,finite_result,L_port_G,L_sparse_anchor,L_pde_T,L_pde_m,L_bounds,L_smooth_time,actual_inverse_mode,uses_port_physical_observation,uses_phase_mean_as_terminal_observation,field_recovery_status,parameter_recovery_status,allowed_claim,forbidden_claim
uniform_strip,2,0.05,0.02,2026,port_plus_sensitivity_2pct,pod,1.3641514778137207,0.720832884311676,0.7153401374816895,2.3877301689755006,False,True,0.014102010987699032,3.82670259475708,0.0016088897828012705,1.1910445209650788e-05,0.0002510441991034895,0.01755867898464203,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2026,port_plus_fisher_2pct,pod,1.384850263595581,0.8604782223701477,0.8609843850135803,2.406307837459421,False,True,0.01867588609457016,3.725275993347168,0.001610435894690454,9.387981663167011e-06,0.00024063538876362145,0.019333843141794205,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2026,port_plus_dense_5pct,pod,1.3610739707946777,0.794312059879303,0.7939292788505554,1.6016384947340863,False,True,0.016279136762022972,3.9123077392578125,0.0016090671997517347,1.882852848211769e-05,0.0002171089145122096,0.03156346082687378,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_only,analytic,0.16699843108654022,0.05102616921067238,0.059422217309474945,3.8934937609535485,True,True,4.875851300312206e-05,0.0,2.436204567857203e-06,7.624979843967594e-06,3.106320036749821e-07,0.00690804049372673,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_random_2pct,analytic,0.1902347207069397,0.0932697132229805,0.08826960623264313,3.8806885277819725,True,True,0.00015282389358617365,0.045648425817489624,1.8830138515113504e-06,7.517789526900742e-06,3.1335405310528586e-06,0.016417216509580612,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_sensitivity_2pct,analytic,0.17813849449157715,0.07885467261075974,0.07895217090845108,3.9525179480350894,True,True,0.00023834795865695924,0.05647052079439163,2.6768832412926713e-06,8.80349034559913e-06,8.108337397061405e-07,0.016331078484654427,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_fisher_2pct,analytic,0.16443753242492676,0.08814399689435959,0.09132272005081177,43.099652508117394,True,True,0.00020733402925543487,0.08874285966157913,1.4229035514290445e-06,7.24667324902839e-06,6.674240466963965e-07,0.01439918763935566,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_dense_5pct,analytic,0.1592547595500946,0.07924970239400864,0.0785919800400734,23.38250934125305,True,True,8.888167212717235e-05,0.08321775496006012,6.906875114509603e-06,7.135493888199562e-06,4.958002364219283e-07,0.016252191737294197,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_only,pod,1.4304633140563965,0.5848147869110107,0.5864791870117188,1.0000000000000004,False,True,0.010526461526751518,0.0,0.0015997152077034116,6.11774594290182e-05,1.1437228977229097e-06,0.13375884294509888,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_random_2pct,pod,1.4409949779510498,0.7177484631538391,0.7201024293899536,2.7060096042579085,False,True,0.014017312787473202,3.5908355712890625,0.0016136609483510256,3.4192056773463264e-05,0.0002241763868369162,0.06049250066280365,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_sensitivity_2pct,pod,1.3648661375045776,0.7422004342079163,0.7433274984359741,2.558146854000582,False,True,0.015346926636993885,3.8596088886260986,0.001608685590326786,2.9457010896294378e-05,0.00023734962451271713,0.07182247191667557,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_fisher_2pct,pod,1.3648996353149414,0.8470416069030762,0.8467000126838684,1.7837279756736382,False,True,0.018106669187545776,3.973442554473877,0.0016046117525547743,1.0364726222178433e-05,0.00014535841182805598,0.014689207077026367,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,2,0.05,0.02,2027,port_plus_dense_5pct,pod,1.3605186939239502,0.8117699027061462,0.8106884360313416,1.1719621828291102,False,True,0.016947608441114426,3.9382851123809814,0.0016036147717386484,1.3559748367697466e-05,9.639657218940556e-05,0.01659601554274559,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_only,analytic,0.06151949614286423,0.008030194789171219,0.008033799938857555,3.8934937609543114,True,True,7.057814400468487e-06,0.0,2.2751175947632873e-06,0.0002370958827668801,3.417697769236838e-07,0.0031675552017986774,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_random_2pct,analytic,0.11542502790689468,0.007824043743312359,0.007826232351362705,8.909654620851153,True,True,1.4583712982130237e-05,0.0020449222065508366,5.190856882109074e-06,0.00024122328613884747,1.9252045149187325e-06,0.0047784969210624695,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_sensitivity_2pct,analytic,0.06500904262065887,0.008207800798118114,0.008207256905734539,59.3127939607022,True,True,1.808135857572779e-05,0.0028339028358459473,8.512844033248257e-06,0.00023363973014056683,6.156275844659831e-07,0.004980693571269512,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_fisher_2pct,analytic,0.06780092418193817,0.013498618267476559,0.013513715006411076,641.1966038400766,True,True,4.032196375192143e-05,0.008005259558558464,2.2534197796630906e-06,0.00024314243637491018,1.0298648334128302e-07,0.004440720658749342,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_dense_5pct,analytic,0.06651362776756287,0.015756001695990562,0.015759039670228958,267.5915643151327,True,True,7.326209743041545e-05,0.007372164633125067,7.3720188993320335e-06,0.00023439475626219064,0.0,0.007820134051144123,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_only,pod,1.559514045715332,1.2934905290603638,1.2938224077224731,1.0000000000000033,False,True,0.5663237571716309,0.0,0.0015995315043255687,0.00035286290221847594,1.4288458487499156e-06,0.34906286001205444,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_random_2pct,pod,1.5618515014648438,1.2973524332046509,1.29768967628479,12.121273351459166,False,True,0.5692487359046936,4.705723762512207,0.0016221910482272506,0.00027827531448565423,0.00045353086898103356,0.2864322364330292,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_sensitivity_2pct,pod,1.5617989301681519,1.2981510162353516,1.2985002994537354,10.867594857648237,False,True,0.5697224736213684,4.661210536956787,0.0016287770122289658,0.0002623753680381924,0.00046895339619368315,0.2598191201686859,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_fisher_2pct,pod,1.5632622241973877,1.3040544986724854,1.3043996095657349,6.507134482466987,False,True,0.5741772651672363,4.382199287414551,0.0016133757308125496,0.00019951435388065875,0.0003278107615187764,0.19834786653518677,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2026,port_plus_dense_5pct,pod,1.5620635747909546,1.2995871305465698,1.2999309301376343,3.0713061086899724,False,True,0.5707246661186218,4.5371479988098145,0.0016195462085306644,0.00028663137345574796,0.0003892843669746071,0.35399580001831055,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_only,analytic,0.05822848901152611,0.006468539126217365,0.006463857367634773,3.8934937609543114,True,True,7.1425902206101455e-06,0.0,2.230649442935828e-06,0.0002389079163549468,1.5211440995699377e-08,0.003236282616853714,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_random_2pct,analytic,0.08647975325584412,0.007196259684860706,0.007196288090199232,9.690642039159062,True,True,1.0276417924615089e-05,0.0035916429478675127,5.1857959988410585e-06,0.00023662166495341808,1.016302212519804e-05,0.0038716550916433334,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_sensitivity_2pct,analytic,0.060143206268548965,0.010711665265262127,0.010723979212343693,19500398.56151212,True,True,3.909685619873926e-05,0.004967080894857645,4.4283137867751066e-06,0.00023433484602719545,1.1341944627929479e-07,0.004233615472912788,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_fisher_2pct,analytic,0.06280911713838577,0.013187524862587452,0.013207362033426762,23564693.584971815,True,True,4.403053389978595e-05,0.009068544954061508,4.497551799431676e-06,0.00024452173965983093,2.0603529549134691e-07,0.00608205096796155,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_dense_5pct,analytic,0.062350500375032425,0.010060089640319347,0.010058233514428139,195.07883926909085,True,True,2.7645432055578567e-05,0.00412927707657218,7.193464625743218e-06,0.00022552191512659192,3.0710691589774797e-06,0.0051949587650597095,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_only,pod,1.560031533241272,1.2931146621704102,1.2934515476226807,1.0000000000000033,False,True,0.5661693811416626,0.0,0.001600268529728055,0.0003846561594400555,1.928746996782138e-06,0.37671270966529846,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_random_2pct,pod,1.5633082389831543,1.299680471420288,1.300019383430481,15.59527221240415,False,True,0.571456253528595,4.534124374389648,0.0016293609514832497,0.00020931288599967957,0.0004622425476554781,0.242875874042511,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_sensitivity_2pct,pod,1.5634989738464355,1.3008513450622559,1.30120050907135,4.565417956554229,False,True,0.5722188949584961,4.643556118011475,0.0016223816201090813,0.0002784317475743592,0.00040339300176128745,0.3367989659309387,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_fisher_2pct,pod,1.5640761852264404,1.3032158613204956,1.3035606145858765,50.61813000577595,False,True,0.5734580159187317,4.316179275512695,0.0016158823855221272,0.00024074100656434894,0.0003219704667571932,0.2789033353328705,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.0,2027,port_plus_dense_5pct,pod,1.5627280473709106,1.2986340522766113,1.2989834547042847,2.476398410730034,False,True,0.5701876282691956,4.447511196136475,0.0016216440126299858,0.00022316272952593863,0.0004473500302992761,0.2565711736679077,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_only,analytic,0.06191686540842056,0.009930473752319813,0.01630965806543827,3.8934937609543114,True,True,2.8958065740880556e-05,0.0,3.601632442951086e-06,0.00025121369981206954,3.491686868528632e-07,0.005252857692539692,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_random_2pct,analytic,0.11459515988826752,0.013153551146388054,0.01331263966858387,8.909654620851153,True,True,7.05977508914657e-05,0.0021983052138239145,5.6741923799563665e-06,0.00024094906984828413,1.6395017610193463e-06,0.005328269675374031,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_sensitivity_2pct,analytic,0.06773748993873596,0.006887712050229311,0.024723809212446213,59.3127939607022,True,True,1.923588934005238e-05,0.0028489879332482815,5.475590569403721e-06,0.000241447938606143,6.939383183635073e-07,0.0099025322124362,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_fisher_2pct,analytic,0.06935231387615204,0.014521422795951366,0.022974137216806412,641.1966038400766,True,True,4.6331660996656865e-05,0.007625168189406395,5.4662605180055834e-06,0.0002479164977557957,2.156701928157645e-09,0.00884222611784935,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_dense_5pct,analytic,0.06741197407245636,0.01901126094162464,0.018415173515677452,267.5915643151327,True,True,9.416243847226724e-05,0.0073176100850105286,1.0177302101510577e-05,0.00023807304387446493,0.0,0.014105970039963722,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_only,pod,1.5592987537384033,1.2958221435546875,1.2942107915878296,1.0000000000000033,False,True,0.5680838227272034,0.0,0.0016012500273063779,0.00038127609877847135,2.275826318509644e-06,0.42746439576148987,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_random_2pct,pod,1.5624423027038574,1.295900821685791,1.298653244972229,12.121273351459166,False,True,0.5701352953910828,4.762184143066406,0.001628295285627246,0.0002727232640609145,0.00044748527579940856,0.250461220741272,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_sensitivity_2pct,pod,1.5633327960968018,1.3039108514785767,1.3009564876556396,10.867594857648237,False,True,0.5741931796073914,4.594110488891602,0.0016296816756948829,0.0003280764794908464,0.0004621432162821293,0.35302773118019104,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_fisher_2pct,pod,1.5633165836334229,1.3020410537719727,1.3048495054244995,6.507134482466987,False,True,0.5746892094612122,4.40894079208374,0.001611993182450533,0.00018967966025229543,0.00031749310437589884,0.21699562668800354,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2026,port_plus_dense_5pct,pod,1.5617583990097046,1.2972396612167358,1.299902081489563,3.0713061086899724,False,True,0.5718058943748474,4.60870361328125,0.001623043091967702,0.0002596597478259355,0.00038722678436897695,0.28676891326904297,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_only,analytic,0.06084355711936951,0.010426933877170086,0.026983117684721947,3.8934937609543114,True,True,3.2563384593231604e-05,0.0,3.86450346923084e-06,0.00025215267669409513,2.699547678730596e-07,0.0058303577825427055,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_random_2pct,analytic,0.08578257262706757,0.015965696424245834,0.008618648163974285,9.690642039159062,True,True,6.616605242015794e-05,0.0036013340577483177,5.8544355852063745e-06,0.00023600534768775105,9.811979907681234e-06,0.0041898321360349655,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_sensitivity_2pct,analytic,0.06262229382991791,0.011130024679005146,0.022806629538536072,19500398.56151212,True,True,4.034319499623962e-05,0.004966783337295055,7.2682969403103925e-06,0.00023712085385341197,3.603410902996984e-07,0.006492218002676964,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_fisher_2pct,analytic,0.06352048367261887,0.013246352784335613,0.02459118701517582,23564693.584971815,True,True,7.948077109176666e-05,0.008871553465723991,7.820561222615652e-06,0.0002433964255033061,2.7738602170757076e-07,0.012014919891953468,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_dense_5pct,analytic,0.0664338693022728,0.012718509882688522,0.023190928623080254,195.07883926909085,True,True,7.020985503913835e-05,0.0041193123906850815,1.0611219295242336e-05,0.0002317960315849632,8.841868179843004e-07,0.00700982054695487,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_only,pod,1.560323715209961,1.2910664081573486,1.2943533658981323,1.0000000000000033,False,True,0.5675010085105896,0.0,0.0015998139278963208,0.00035253798705525696,1.5354298739111982e-06,0.3500775098800659,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_random_2pct,pod,1.5651743412017822,1.3088334798812866,1.3039798736572266,15.59527221240415,False,True,0.5728820562362671,4.458774566650391,0.001635007094591856,0.00016282469732686877,0.0004574525519274175,0.15603989362716675,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_sensitivity_2pct,pod,1.5635602474212646,1.298183798789978,1.301091194152832,4.565417956554229,False,True,0.571498692035675,4.606887340545654,0.0016210160683840513,0.0002602714521344751,0.0004023290239274502,0.2998194694519043,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_fisher_2pct,pod,1.562230110168457,1.3049585819244385,1.3000409603118896,50.61813000577595,False,True,0.5690892934799194,4.30463981628418,0.001618511276319623,0.00022697862004861236,0.0003287230501882732,0.2162131369113922,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.2,0.02,2027,port_plus_dense_5pct,pod,1.5628292560577393,1.3052362203598022,1.299356460571289,2.476398410730034,False,True,0.5692809224128723,4.468502521514893,0.0016233198111876845,0.00016245742153842002,0.0004477339389268309,0.16204091906547546,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_only,analytic,0.18865685164928436,0.05135010555386543,0.05196385458111763,3.8934937609543114,True,True,5.3899697377346456e-05,0.0,6.071946700103581e-06,8.173023161361925e-06,5.3254854037732e-07,0.010743588209152222,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_random_2pct,analytic,0.38974857330322266,0.08913937956094742,0.09041125327348709,8.909654620851153,False,True,0.0002818660286720842,0.04885461553931236,6.034763828210998e-06,1.2762023288814817e-05,2.5077586087718373e-06,0.03713801130652428,True,True,False,forbidden,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_sensitivity_2pct,analytic,0.22961865365505219,0.20247499644756317,0.2028741091489792,74.24285565227186,True,True,0.0012900871224701405,0.10440611094236374,9.454444807488471e-06,1.4157853001961485e-05,1.9454485311598546e-07,0.02684827148914337,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_fisher_2pct,analytic,0.213103249669075,0.11949680745601654,0.12005728483200073,641.1966038400766,True,True,0.00032134290086105466,0.17791426181793213,2.4097735149553046e-06,9.150118785328232e-06,7.326299567012029e-10,0.02390587516129017,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_dense_5pct,analytic,0.21042414009571075,0.12155785411596298,0.12251946330070496,262.4971591347743,True,True,0.0003296781505923718,0.11864225566387177,6.581100933544803e-06,1.0666903108358383e-05,3.0232101266847167e-07,0.02252976968884468,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_only,pod,1.5083589553833008,0.4249490797519684,0.4253324270248413,1.0000000000000044,False,True,0.00596257857978344,0.0,0.0016003410564735532,9.343373676529154e-05,1.4035899766895454e-06,0.09544406086206436,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_random_2pct,pod,1.4179507493972778,0.6154475808143616,0.6163356900215149,15.322535883667612,False,True,0.010226253420114517,3.652538299560547,0.0016233265632763505,3.791189010371454e-05,0.0004471572465263307,0.029764369130134583,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_sensitivity_2pct,pod,1.4255053997039795,0.6904014348983765,0.6917601227760315,8.864781365437414,False,True,0.012746736407279968,3.4581878185272217,0.0016271776985377073,3.113360799034126e-05,0.00045594072435051203,0.022998128086328506,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_fisher_2pct,pod,1.6141040325164795,1.068258285522461,1.0683501958847046,4.56780159014206,False,True,0.02757980488240719,3.2921342849731445,0.0016229908214882016,2.4794002456474118e-05,0.0004444309161044657,0.021461082622408867,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2026,port_plus_dense_5pct,pod,1.386850118637085,0.6843961477279663,0.685276210308075,2.6250632004103815,False,True,0.012905120849609375,3.683927297592163,0.0016217682277783751,2.963226506835781e-05,0.00039076452958397567,0.022078411653637886,True,True,False,forbidden,failed_but_informative,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2027,port_only,analytic,0.1993447095155716,0.051095571368932724,0.051503684371709824,3.8934937609543114,True,True,3.777234087465331e-05,0.0,3.529063860696624e-06,1.0410229151602834e-05,3.694871963944024e-07,0.007436876185238361,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2027,port_plus_random_2pct,analytic,0.2063867747783661,0.07238904386758804,0.07371648401021957,9.690642039159062,True,True,9.480490552959964e-05,0.04954663664102554,3.929159902327228e-06,9.930113264999818e-06,1.0642982488207053e-05,0.02646058425307274,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2027,port_plus_sensitivity_2pct,analytic,0.20224010944366455,0.1482248604297638,0.14837852120399475,19043383.3308833,True,True,0.00044815533328801394,0.12144215404987335,8.19526849227259e-06,1.0284852578479331e-05,8.741187116356741e-07,0.013656137511134148,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2027,port_plus_fisher_2pct,analytic,0.22751136124134064,0.16430118680000305,0.1654263436794281,177.72975302437652,True,True,0.0005531799979507923,0.2173297256231308,6.532707175210817e-06,1.2396828424243722e-05,1.8183467176413615e-08,0.01760559156537056,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
uniform_strip,4,0.05,0.0,2027,port_plus_dense_5pct,analytic,0.2218829095363617,0.1650703251361847,0.16515715420246124,210.03431522078344,True,True,0.0007366184145212173,0.0749133750796318,5.0105591071769595e-06,1.535798583063297e-05,7.426402817145572e-07,0.021688096225261688,True,True,False,qualified_supported,qualified_supported,port-physical low-rank 2D inverse is only claimable if the aggregate gate clears,full arbitrary 2D field recovery or experimental validation
