scope,protocol,observation_count,noise,delta_T_sw_K,seed,true_gamma_sub,gamma_hat,relative_error,point_success,set_contains_true,set_coverage,certificate_acceptance,conditional_accuracy_given_acceptance,abstention_refusal,set_size,set_members,remote_candidate_deleted_acceptance,remote_candidate_deletion_decision_changed
nominal_coverage,triangle,8,0.02,0.0,20261210,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261211,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261212,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261213,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261214,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261215,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261216,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261217,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261218,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261219,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261220,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261221,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261222,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261223,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261224,375000000.0,400000000.0,0.06666666666666667,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261225,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261226,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261227,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261228,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261229,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261230,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261231,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261232,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261233,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261234,375000000.0,400000000.0,0.06666666666666667,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261235,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261236,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261237,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261238,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261239,375000000.0,400000000.0,0.06666666666666667,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261240,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261241,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261242,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261243,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261244,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261245,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261246,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261247,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261248,375000000.0,325000000.0,0.13333333333333333,True,False,False,True,True,False,1,325000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261249,375000000.0,375000000.0,0.0,True,True,True,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261250,375000000.0,400000000.0,0.06666666666666667,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261201,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261202,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261203,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261204,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261205,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261206,400000000.0,425000000.0,0.0625,True,False,False,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261207,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261208,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261209,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261210,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261211,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261212,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261213,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261214,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261215,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261216,400000000.0,375000000.0,0.0625,True,True,True,True,True,False,2,375000000;400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261217,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261218,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261219,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261220,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261221,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261222,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261223,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261224,400000000.0,425000000.0,0.0625,True,False,False,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261225,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261226,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261227,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261228,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261229,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261230,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261231,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261232,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261233,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261234,400000000.0,425000000.0,0.0625,True,False,False,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261235,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261236,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261237,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261238,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261239,400000000.0,425000000.0,0.0625,True,False,False,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261240,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261241,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261242,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261243,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261244,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261245,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261246,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261247,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261248,400000000.0,375000000.0,0.0625,True,False,False,True,True,False,1,375000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261249,400000000.0,400000000.0,0.0,True,True,True,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261250,400000000.0,425000000.0,0.0625,True,False,False,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261201,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261202,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261203,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261204,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261205,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261206,425000000.0,450000000.0,0.058823529411764705,True,False,False,True,True,False,1,450000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261207,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261208,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261209,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261210,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261211,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261212,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261213,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261214,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261215,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261216,425000000.0,400000000.0,0.058823529411764705,True,True,True,True,True,False,2,400000000;425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261217,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261218,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261219,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261220,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261221,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261222,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261223,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261224,425000000.0,450000000.0,0.058823529411764705,True,False,False,True,True,False,1,450000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261225,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261226,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261227,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261228,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261229,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261230,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261231,425000000.0,400000000.0,0.058823529411764705,True,False,False,True,True,False,1,400000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261232,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261233,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261234,425000000.0,450000000.0,0.058823529411764705,True,False,False,True,True,False,1,450000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261235,425000000.0,425000000.0,0.0,True,True,True,True,True,False,2,400000000;425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261236,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261237,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261238,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261239,425000000.0,450000000.0,0.058823529411764705,True,False,False,True,True,False,1,450000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261240,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261241,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261242,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261243,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261244,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261245,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
nominal_coverage,triangle,8,0.02,0.0,20261246,425000000.0,425000000.0,0.0,True,True,True,True,True,False,1,425000000,True,False
